,title,originallink,link,description,pubDate
8,[<b>핀테크</b>핫이슈] 예금자 보호한도 '5000만→1억원'으로?...애플 유럽서 '항복',https://www.digitaltoday.co.kr/news/articleView.html?idxno=525233,https://www.digitaltoday.co.kr/news/articleView.html?idxno=525233,희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할 기회를 제공하는 프로그램이다.... [사진: 데일리페이] <b>핀테크</b> 스타트업 데일리페이는 글로벌 전자상거래 플랫폼 카페24와 '카페24 고객사... ,"Tue, 16 Jul 2024 07:16:00 +0900"
9,"일본 압박 벗은 네이버, '이해진 야심작' 라인야후 향방은",https://isplus.com/article/view/isp202407150215,https://n.news.naver.com/mnews/article/241/0003365437?sid=105,"현재는 <b>핀테크</b>와 배달 사업까지 확장했다. 동영상은 유튜브, SNS(사회관계망서비스)는 인스타그램이 시장을 잠식하는 상황에서 네이버도 해외 판로를 모색해야 한다는 판단이 적중했다. 라인 시너지 창출은 과제 올해 3월... ","Tue, 16 Jul 2024 07:00:00 +0900"
0,&quot;우리금융과 사업제휴 제안은 'WON파트너십'에서&quot;,https://www.newscj.com/news/articleView.html?idxno=3159629,https://www.newscj.com/news/articleView.html?idxno=3159629,WON파트너십은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할... 또 우리금융은 금융규제 샌드박스 홈페이지에 WON파트너십 안내문을 게시해 잠재력을 갖춘 <b>핀테크</b> 기업들의... ,"Tue, 16 Jul 2024 06:58:00 +0900"
1,[유효상 칼럼] 왜 해외상장을 할까,http://news.mt.co.kr/mtview.php?no=2024071510412321996,https://n.news.naver.com/mnews/article/008/0005064151?sid=110,"시가총액 기준 1위는 버뮤다의 크루즈 업체 바이킹 홀딩스, 2위는 핀란드의 아머 스포츠, 3위는 카자흐스탄의 <b>핀테크</b> 업체로 모두 해외 기업이었다. 이런 추세는 미국 시장이 기업가치를 더 높게 인정해 주기 때문으로... ","Tue, 16 Jul 2024 06:00:00 +0900"
2,사법리스크에 발목…갈길 잃은 카카오 '비욘드 코리아',https://www.etoday.co.kr/news/view/2380304,https://www.etoday.co.kr/news/view/2380304,지난해 카카오 <b>핀테크</b> 계열사인 카카오페이는 미국 종합증권사 시버트 경영권 인수가 무산됐으며 카카오모빌리티도 유럽 최대 택시 호출 플랫폼 프리나우 인수가 무산된 바 있다. 여기에 카카오가 4월 2억1220만 달러... ,"Tue, 16 Jul 2024 05:02:00 +0900"
3,모인·신라면세점 &quot;인터넷 면세 쇼핑하고 25만포인트 받자&quot;,http://news.mt.co.kr/mtview.php?no=2024071513451232607,https://n.news.naver.com/mnews/article/008/0005064116?sid=101,해외송금 전문 <b>핀테크</b> 기업 모인이 하반기 해외 출국 수요를 겨냥해 신라인터넷면세점과 제휴 프로모션을 진행한다고 15일 밝혔다. 이번 프로모션을 통해 양사의 고객은 △신라멤버십 골드플러스 등급 업그레이드... ,"Tue, 16 Jul 2024 05:00:00 +0900"
4,"탄녹위-금융연, 탄소중립을 위한 금융의 역할 강화 방안 모색",https://news.heraldcorp.com/view.php?ud=20240715050762,https://n.news.naver.com/mnews/article/016/0002335968?sid=102,"이와 함께 ‘그린 <b>핀테크</b> 챌린지’(기존 <b>핀테크</b> 산업의 그린 전환), ‘그린홈 금융혁신기금’(주택 에너지효율 향상을 위한 녹색금융상품의 개발 지원) 및 ‘프로젝트 제네시스’(블록체인, 스마트계약, 사물인터넷... ","Mon, 15 Jul 2024 23:23:00 +0900"
5,"부산, 세계 14위 스마트 도시로 도약",http://www.fntoday.co.kr/news/articleView.html?idxno=326743,http://www.fntoday.co.kr/news/articleView.html?idxno=326743,"부산의 디지털 전환을 위한 노력은 블록체인, <b>핀테크</b>, 인공지능 등의 첨단 기술 분야에서 높은 평가를 받았다. 부산은 이러한 기술을 활용해 새로운 산업을 활성화,젊은층의 일자리 창출, 글로벌 허브 도시로... ","Mon, 15 Jul 2024 23:16:00 +0900"
6,금융앱 ‘마이데이터’ 쟁탈전…내년 3월엔 통신·의료·소비 정보까지 알려준...,https://www.mk.co.kr/article/11067880,https://n.news.naver.com/mnews/article/009/0005335043?sid=105,"지난해 이 같은 지문이 출시된 것은 금융 분야에서 2021년 시작된 마이데이터가 <b>핀테크</b>라는 새로운 기술과 함께 일반인에게도 친숙해졌기 때문이다. 금융마이데이터는 지난 2월 기준 69개사, 이용자 1억1787명으로 어느 정도... ","Mon, 15 Jul 2024 21:43:00 +0900"
7,[오늘의 금융가소식] 현대해상 外,http://www.betanews.net:8080/article/1470923.html,http://www.betanews.net:8080/article/1470923.html,‘WON파트너십’은우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이보유한 전략자산을 활용할 기회를 제공하는 프로그램이다.이를 통해 우리금융은금융과 비금융 간 경계를 허물고 협업 가능성을... ,"Mon, 15 Jul 2024 20:58:00 +0900"
8,"&quot;상생협업 제안&quot;...우리금융, ‘WON파트너십’ 오픈",https://www.youthdaily.co.kr/news/article.html?no=159435,https://www.youthdaily.co.kr/news/article.html?no=159435,<b>핀테크</b>·스타트업 기업 제휴 위한 개방형 프로그램 우리금융그룹(회장 임종룡)은 지난 11일 개방형 제휴 프로그램인 ‘WON파트너십’을 오픈했다고 15일 밝혔다. ‘WON파트너십’은 우리금융과 제휴를 희망하는 <b>핀테크</b>와... ,"Mon, 15 Jul 2024 20:56:00 +0900"
9,"키움인베스트먼트, 제1회 <b>핀테크</b> 커넥팅 데이 개최",https://www.yna.co.kr/view/AKR20240715146600008?input=1195m,https://n.news.naver.com/mnews/article/001/0014808244?sid=101,다우키움그룹의 벤처투자회사 키움인베스트먼트는 운용 중인 <b>핀테크</b>혁신펀드의 피투자기업들 간 교류와 최신 이슈 강연 등으로 채워진 '제1회 <b>핀테크</b> 커넥팅 데이'를 개최했다고 15일 밝혔다. 지난 12일 성동구 성수동... ,"Mon, 15 Jul 2024 19:32:00 +0900"
0,우리금융에 사업 제안하고 싶다면?…'WON파트너십' 오픈,http://www.wolyo.co.kr/news/articleView.html?idxno=243600,http://www.wolyo.co.kr/news/articleView.html?idxno=243600,"'WON파트너십'은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할... 또한, 우리금융은 금융규제 샌드박스 홈페이지에 'WON파트너십' 안내문을 게시해 잠재력을 갖춘 <b>핀테크</b>... ","Mon, 15 Jul 2024 18:12:00 +0900"
1,"우리금융, 개방형 제휴프로그램 ‘WON파트너십’ 오픈",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160295448449737,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160295448449737,"‘WON파트너십’은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을... 또한, 우리금융은 금융규제 샌드박스 홈페이지에 ‘WON파트너십’ 안내문을 게시해 잠재력을 갖춘 <b>핀테크</b>... ","Mon, 15 Jul 2024 18:06:00 +0900"
2,김상협 탄녹위원장 &quot;기후위기 극복 위한 키플레이어 중 하나가 금융&quot;,https://www.electimes.com/news/articleView.html?idxno=340285,https://www.electimes.com/news/articleView.html?idxno=340285,"이와 함께 ▲그린 <b>핀테크</b> 챌린지(기존 <b>핀테크</b> 산업의 그린 전환) ▲그린홈 금융혁신기금(주택 에너지효율 향상을 위한 녹색금융상품의 개발 지원) ▲프로젝트 제네시스(블록체인, 스마트계약, 사물인터넷, 디지털자산... ","Mon, 15 Jul 2024 18:04:00 +0900"
3,배민페이 수수료 인하 압박에...카카오·네이버페이에 '불똥',https://www.ajunews.com/view/20240715144416649,https://www.ajunews.com/view/20240715144416649,반면 한국<b>핀테크</b>산업협회가 공시한 주요 <b>핀테크</b> 업체 9곳의 지난 1월 기준 영세 가맹점 대상 카드 결제 기반 수수료율은 온라인 기준 0.83~1.5%다. 카드사 수수료와 가장 높은 배민페이(1.5%)를 비교하면 수수료가 최대... ,"Mon, 15 Jul 2024 18:02:00 +0900"
4,"하반기도 증권업은 리테일이 대세, ‘고객 뺏길라’ 증권사 MTS 개편 분주",https://www.businesspost.co.kr/BP?command=article_view&num=358974,https://www.businesspost.co.kr/BP?command=article_view&num=358974,<b>핀테크</b> 절대강자 토스증권이 연내 WTS(웹 트레이딩 시스템) 출시를 앞두고 있으며 10년 만에 부활한 우리투자증권이 지주사 디지털 역량을 등에 업고 MTS 시장 야심을 드러내고 있기 때문이다. 한 증권업계 관계자는... ,"Mon, 15 Jul 2024 18:02:00 +0900"
5,"키움인베스트먼트, <b>핀테크</b> 커넥팅 데이 개최… <b>핀테크</b>혁신펀드 피투자기업 네...",https://platum.kr/archives/231188,https://platum.kr/archives/231188,다우키움그룹의 벤처투자회사 키움인베스트먼트가 운용중인 <b>핀테크</b>혁신펀드의 피투자기업들간 교류와 최신 이슈 강연 등으로 이뤄진 제 1회 ‘<b>핀테크</b> 커넥팅 데이’를 개최했다. 지난 7월 12일 다우키움그룹 계열사인... ,"Mon, 15 Jul 2024 18:00:00 +0900"
6,"[소상공인 줄폐업 공포] &quot;빚더미에 앉아, 대출 이자 쌓이는데 최저임금 1만원...",https://www.ajunews.com/view/20240715111657419,https://www.ajunews.com/view/20240715111657419,<b>핀테크</b> 기업 핀다의 상권 분석 플랫폼(오픈업)에 따르면 지난해 폐업한 외식업체는 17만6258개로 전체의 21.52%에 달했다. 코로나19 때인 2020년(13.41%)보다 8.11%포인트 높은 수치다. &lt;관련기사 3면&gt; 올해 2분기 말 기준... ,"Mon, 15 Jul 2024 18:00:00 +0900"
7,'WON파트너십' 오픈···우리금융 &quot;개방형 제휴 프로그램&quot;,http://www.4th.kr/news/articleView.html?idxno=2065866,http://www.4th.kr/news/articleView.html?idxno=2065866,포쓰저널 박소연 기자 사진=우리금융그룹 <b>핀테크</b>·스타트업 기업 제휴를 위한 개방형 사업 제안 프로그램을... 원파트너십은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할... ,"Mon, 15 Jul 2024 17:34:00 +0900"
8,[은행가소식] 우리금융 개방형 제휴 'WON파트너십' 오픈,https://www.asiatime.co.kr/article/20240715500382,https://www.asiatime.co.kr/article/20240715500382,WON파트너십은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할 기회를 제공하는 프로그램이다. 이를 통해 우리금융은 금융과 비금융 간 경계를 허물고 협업 가능성을... ,"Mon, 15 Jul 2024 17:32:00 +0900"
9,"[CEO워치] 임태중號 상상인증권, 상반기 ECM·DCM실적 집계서 업계 ‘TOP10’",https://www.ceoscoredaily.com/page/view/2024071514175439825,https://www.ceoscoredaily.com/page/view/2024071514175439825,"최근 강세를 보이고 있는 <b>핀테크</b> 계열 증권사들의 MTS를 겨냥, 최대한 이용하기 쉽고 간편한 MTS를 추구했다. 해당 MTS는 업계 최초로 수수료 없이 주식 매도금을 당일 인출할 수 있는 ‘매도 바로받기’ 기능 등을... ","Mon, 15 Jul 2024 17:28:00 +0900"
0,우리금융과 사업제휴 제안은'WON파트너십'에서,http://www.m-i.kr/news/articleView.html?idxno=1140169,http://www.m-i.kr/news/articleView.html?idxno=1140169,'WON파트너십'은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할... 우리금융 관계자는 &quot;'WON파트너십'을 통해 <b>핀테크</b> 및 스타트업 기업들의 협업 제안이 활발하게 이뤄질 것으로... ,"Mon, 15 Jul 2024 17:20:00 +0900"
1,"토스 등 인터넷은행 앱, 이용자 만족도 최상위권",https://www.datasom.co.kr/news/articleView.html?idxno=201595,https://www.datasom.co.kr/news/articleView.html?idxno=201595,"네이버페이(74.4점)는 4위를 유지하며, 2계단 하락해 5위가 된 뱅크샐러드(74.3점)를 앞서는 등 <b>핀테크</b>와 인터넷뱅크가 5위까지 석권했다. 인터넷은행 3사의 앱은 이용 속도, 최신 기술 활용, 차별과 혁신성, 수수료와... ","Mon, 15 Jul 2024 17:20:00 +0900"
2,"우리금융그룹, 개방형 제휴 프로그램 'WON파트너십' 오픈",https://www.ibabynews.com/news/articleView.html?idxno=118638,https://www.ibabynews.com/news/articleView.html?idxno=118638,"'WON파트너십'은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할... 또한, 우리금융은 금융규제 샌드박스 홈페이지에 'WON파트너십' 안내문을 게시해 잠재력을 갖춘 <b>핀테크</b>... ","Mon, 15 Jul 2024 17:18:00 +0900"
3,"우리금융, 개방형 사업 제안프로그램 'WON파트너십' 오픈",https://www.newsway.co.kr/news/view?ud=2024071517144124978,https://www.newsway.co.kr/news/view?ud=2024071517144124978,"'WON파트너십'은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할... 또한, 우리금융은 금융규제 샌드박스 홈페이지에 'WON파트너십' 안내문을 게시해 잠재력을 갖춘 <b>핀테크</b>... ","Mon, 15 Jul 2024 17:16:00 +0900"
4,우리금융과 사업제휴 제안은‘WON파트너십’에서,https://vop.co.kr/A00001657760.html,https://vop.co.kr/A00001657760.html,"WON파트너십은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할... 또한, 우리금융은 금융규제 샌드박스 홈페이지에 WON파트너십 안내문을 게시해 잠재력을 갖춘 <b>핀테크</b>... ","Mon, 15 Jul 2024 17:12:00 +0900"
5,"[정주필 칼럼] 권도형 유전무죄 무전유죄, 미국 소환 절대 반대, 한국 소환으...",http://www.fntoday.co.kr/news/articleView.html?idxno=326686,http://www.fntoday.co.kr/news/articleView.html?idxno=326686,칼럼리스트 정주필 현) 블록체인투데이 발행인 및 대표이사 현) 포항공대 블록체인 및 디지털자산 전문가 과정 운영위원 현) 사단법인 한국<b>핀테크</b>학회 이사 전) 삼성전자 경영혁신팀,"Mon, 15 Jul 2024 17:10:00 +0900"
6,"머니투데이, 신한은행과 함께하는 '실무 협업 커리어 강화 프로젝트' 8기생 모...",http://news.mt.co.kr/mtview.php?no=2024071516277826301,https://n.news.naver.com/mnews/article/008/0005064015?sid=102,"머니투데이가 금융권 취업 준비생을 위한 '금융 스펙 역량 강화프로젝트' 참가자를 오는 23일까지 모집한다. 이번 프로그램은 신한은행과 함께한다. 금융 스펙 역량 강화프로젝트는 기업과 학생, 재직자 등 취업·이직... ","Mon, 15 Jul 2024 17:07:00 +0900"
7,"[금융 &amp; NOW] JB금융, 통합연차보고서 발간 등",https://www.ebn.co.kr/news/view/1629709/?sc=Naver,https://www.ebn.co.kr/news/view/1629709/?sc=Naver,‘WON파트너십’은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할 기회를 제공하는 프로그램이다. 이를 통해 우리금융은 금융과 비금융 간 경계를 허물고 협업 가능성을... ,"Mon, 15 Jul 2024 17:00:00 +0900"
8,우리금융 'WON파트너십'으로 사업제휴 제안 받는다 &quot;전략자산 활용 기회 제공...,https://www.nbnews.kr/news/articleView.html?idxno=95006,https://www.nbnews.kr/news/articleView.html?idxno=95006,WON파트너십은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 그룹이 보유한 전략 자산을 활용할... 우리금융 관계자는 &quot;'WON파트너십'을 통해 <b>핀테크</b> 및 스타트업 기업들의 협업 제안이 활발하게 이뤄질 것으로... ,"Mon, 15 Jul 2024 16:56:00 +0900"
9,"신한은행, 외국인 특화채널 오픈 [은행·카드오늘]",http://www.sisaon.co.kr/news/articleView.html?idxno=162533,http://www.sisaon.co.kr/news/articleView.html?idxno=162533,"우리금융에 따르면 'WON파트너십'은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한... 또한, 우리금융은 금융규제 샌드박스 홈페이지에 'WON파트너십' 안내문을 게시해 잠재력을 갖춘 <b>핀테크</b>... ","Mon, 15 Jul 2024 16:48:00 +0900"
