,title,originallink,link,description,pubDate
8,상생금융 은행·생보사 쏠림 심화...증권사·저축은행 '0',http://www.consumernews.co.kr/news/articleView.html?idxno=710358,http://www.consumernews.co.kr/news/articleView.html?idxno=710358,"총 24개 상품이 상생금융 우수상품으로 선정됐는데 업권별로는 은행이 14곳으로 절반 이상을 차지했고 생명보험사가 6곳, 손해보험·카드·<b>핀테크</b>·상호금융이 각 1곳이었다. 개별 회사로는 KB국민은행이 3회로 가장 많았고... ","Wed, 17 Jul 2024 07:10:00 +0900"
9,&quot;트래블페이 10년 경험…소셜페이로 창업 2막 연다&quot;[금융人사이드],https://view.asiae.co.kr/article/2024071608311537531,https://n.news.naver.com/mnews/article/277/0005446596?sid=101,성장한 <b>핀테크</b>(금융+기술) 기업 트래블월렛이 ‘소셜페이’로 창업 2막을 열었다. 소셜페이는 동행을... 김 대표는 안정적 매출을 거두는 선배 <b>핀테크</b> 대표로서 후배 도전자에게 “남의 말을 너무 듣지 말라”라고... ,"Wed, 17 Jul 2024 06:10:00 +0900"
0,"현대해상, 스타트업에 100억 투자 효과 볼까",http://www.newstomato.com/ReadNews.aspx?no=1235320&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1235320&inflow=N,모빌리티·헬스케어·<b>핀테크</b>·ESG소설벤처 등 54개 스타트업과 디지털파트너를 맺고 협업을 진행하고 있습니다. 2021년부터 지난해까지 투자한 금액은 100억원 이상입니다. 현대해상이 자체적으로 운영하는 헬스케어... ,"Wed, 17 Jul 2024 06:02:00 +0900"
1,[재테크 레시피] 통장쪼개기·보장성보험?… 신입사원 재테크 전략은,https://biz.chosun.com/about-investing/2024/07/17/T4R6LOKYIRGARAHVJIZ4MEWKTI/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0001005179?sid=101,지출 현황은 <b>핀테크</b> 기업이나 금융사에서 제공하는 마이데이터 서비스를 활용하거나 가계부 애플리케이션(앱)을 통해 분류할 수 있다. 일반적으로 통장 쪼개기는 용도에 따라 ▲급여통장 ▲지출통장 ▲투자통장... ,"Wed, 17 Jul 2024 06:01:00 +0900"
2,식비보다 더 썼다…MZ세대 카드로 긁은 분야 1위는?,http://news.mt.co.kr/mtview.php?no=2024071610521428481,https://n.news.naver.com/mnews/article/008/0005064714?sid=101,"16일 <b>핀테크</b> 스타트업 해빗팩토리가 만 20세 이상 39세 이하 1만명의 상반기 카드 소비를 분석한 결과 이 같은 지출 금액이 산출됐다. 많이 지출한 카테고리는 쇼핑이 39.5%로 1위를 차지했다. 이어 식비(21.4%), 교통... ","Wed, 17 Jul 2024 06:00:00 +0900"
3,"[시론] AI 시대, 집중 육성 필요한 ‘1인 창조기업’",https://www.joongang.co.kr/article/25264011,https://n.news.naver.com/mnews/article/025/0003373792?sid=110,그룹의 <b>핀테크</b>(FinTech) 계열사인 앤트금융을 보자. 100년 역사의 미국 은행 BoA가 20여만 명의 직원으로 6700만... 스웨덴 기반의 <b>핀테크</b> 유니콘인 클라나에 따르면 챗GPT 알고리즘이 직원 700명의 업무를 대신하고 있고... ,"Wed, 17 Jul 2024 00:22:00 +0900"
4,헥토파이낸셜 주가 급등... '010PAY포인트' 적립 프로모션 진행,https://www.pinpointnews.co.kr/news/articleView.html?idxno=277261,https://www.pinpointnews.co.kr/news/articleView.html?idxno=277261,<b>핀테크</b> 기업 헥토파이낸셜 주가가 급등하고 있다. 17일 한국거래소에 따르면 전 거래일 4.72% 올라 2만 2200원에 거래를 마감했다. 주가는 급등이후 하락추세에서 급반전 하고 있다. 쿠팡을 이용하는 010PAY 우리카드... ,"Wed, 17 Jul 2024 00:06:00 +0900"
5,"[IT이슈] 골프존M, 대규모 업데이트 ‘NEXT ROUND’ 진행 外",http://www.lawissue.co.kr/view.php?ud=202407162340362677204ead0791_12,http://www.lawissue.co.kr/view.php?ud=202407162340362677204ead0791_12,이번 협약으로 양사는 각사가 보유한 <b>핀테크</b> 및 IT 기술을 활용해 한국 및 베트남 비즈니스 협업을... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다. 양사는 양사가 보유한 기존 고객 및 신규 고객을 대상으로 공동... ,"Tue, 16 Jul 2024 23:42:00 +0900"
6,“'트래블월렛'의 미래는 글로벌 BtoB…국내 트래블카드 경쟁 않을 것” 김형...,http://www.betanews.net:8080/article/1471015.html,http://www.betanews.net:8080/article/1471015.html,바로 2020년 출시돼 트래블카드의 시발점이된 <b>핀테크</b>기업 ‘트래블월렛’의 트래블월렛(트래블페이)다.... 고객들이 해외여행 시 사용하는 트래블월렛 서비스로 <b>핀테크</b> 시장에 진출했지만 해외 시장에 우뚝 서 국내... ,"Tue, 16 Jul 2024 22:42:00 +0900"
7,"뉴지스탁 문경록 대표, ‘SERI 국제 컨퍼런스’ 강연 나서",http://www.lawissue.co.kr/view.php?ud=202407162156086639817d053b9_12,http://www.lawissue.co.kr/view.php?ud=202407162156086639817d053b9_12,"DGB금융그룹 <b>핀테크</b> 계열사인 뉴지스탁의 문경록 대표가 지난 12일부터 14일까지 성균관대학교에서... 현재 뉴지스탁은 한국<b>핀테크</b>산업협회 부회장사로 활동하고 있으며, 한국금융공학회의 산학협력위원에... ","Tue, 16 Jul 2024 21:58:00 +0900"
8,"2030세대, 카드로 월평균 120만원 지출...쇼핑·식비·교통비 順",https://zdnet.co.kr/view/?no=20240716213402,https://n.news.naver.com/mnews/article/092/0002338534?sid=105,<b>핀테크</b> 기업 해빗팩토리가 무작위 추출을 통해 2030세대(만 20세 이상 39세 이하) 1만명의 상반기 카드 소비를 분석한 결과 월평균 120만원을 지출했다고 16일 밝혔다. 지난해 상반기 월평균 소비액보다 20만원 증가한... ,"Tue, 16 Jul 2024 21:35:00 +0900"
9,[마켓인]“스타트업 성지 되찾자”…실탄 장전나선 유럽 VC들,http://www.edaily.co.kr/news/newspath.asp?newsid=03188166638955176,https://n.news.naver.com/mnews/article/018/0005791626?sid=101,"14피크스는 지난 2022년 설립된 VC로, <b>핀테크</b>와 프롭테크, B2B 소프트웨어 분야에 주로 투자한다. 자본시장에선 올해 유럽 VC들이 펀드레이징 측면에서 두각을 드러낼 것으로 전망하고 있다. 영국 자본시장 한 관계자는... ","Tue, 16 Jul 2024 19:44:00 +0900"
0,"KB금융, 마음건강 '오늘도 힘' 영상 200만뷰 돌파 外",https://www.rcast.co.kr/news/articleView.html?idxno=25318,https://www.rcast.co.kr/news/articleView.html?idxno=25318,이번 협약으로 양사는 각사가 보유한 <b>핀테크</b> 및 IT 기술을 활용해 한국 및 베트남 비즈니스 협업을... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다. 이실권 웹케시글로벌 대표는 &quot;웹케시글로벌과 소타텍의 업무... ,"Tue, 16 Jul 2024 19:24:00 +0900"
1,"문경록 뉴지스탁 대표, SERI 국제 컨퍼런스 강연 나서",https://www.dkilbo.com/news/articleView.html?idxno=451824,https://www.dkilbo.com/news/articleView.html?idxno=451824,▲ DGB금융그룹 <b>핀테크</b> 계열사인 뉴지스탁의 문경록 대표가 지난 12~14일 성균관대학교에서 개최된 '2024 SERI 국제 컨퍼런스'에서 키노트 발표를 진행하고 있다. 뉴지스탁 제공 DGB금융그룹 <b>핀테크</b> 계열사인 뉴지스탁의... ,"Tue, 16 Jul 2024 18:40:00 +0900"
2,IT 분야의 발전으로 인한 위협도 커지는 상황에서 인도의 사이버 보안 산업은...,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=217375,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=217375,"인도 기업들은 deep-tech*, IT, <b>핀테크</b> 등의 분야에서 해외 진출을 확장하고 있다. 인도 내 사이버 보안에 대한 수요 증가는 외국인 투자를 증가시키고 있고, 현지 기업들과 파트너십 등의 협업을... ","Tue, 16 Jul 2024 18:04:00 +0900"
3,인뱅과 손잡는 카드사들···고객 접점 확대 위해 '적과의 동침',http://www.enewstoday.co.kr/news/articleView.html?idxno=2152776,http://www.enewstoday.co.kr/news/articleView.html?idxno=2152776,"또 다른 카드사 관계자는 &quot;이제 고객접점 외연 확장이 필요한 시기라고 본다&quot;면서 &quot;카드사, 인터넷은행, <b>핀테크</b> 등 경쟁자로 볼 수 있는 업권에서 서로 이득을 얻을 수만 있다면 협업이 이뤄지는 추세&quot;라고 진단했다. 이어... ","Tue, 16 Jul 2024 18:00:00 +0900"
4,[인터뷰] “투자 이익과 지역 창업 생태계 활성화 모두 중요”,https://www.busan.com/view/busan/view.php?code=2024071617465440764,https://n.news.naver.com/mnews/article/082/0001279631?sid=102,"정 부사장은 “초기 기업을 보육하는 썸인큐베이터, <b>핀테크</b> 스타트업을 육성하는 ‘스토리지B’ 같은 다양한 프로그램을 협업하면서 부울경 스타트업을 육성하려 노력하고 있다”고 설명했다. 벤처 투자는 만족감도... ","Tue, 16 Jul 2024 17:48:00 +0900"
5,2030 월평균 소비액 20% 뛰었다…무지출 일수는 감소세,https://economist.co.kr/article/view/ecn202407160039,https://n.news.naver.com/mnews/article/243/0000062033?sid=101,<b>핀테크</b> 기업 해빗팩토리가 무작위 추출을 통해 2030세대(만 20세 이상 39세 이하) 1만명의 상반기 카드 소비를 분석한 결과 월평균 120만원을 지출했다고 16일 밝혔다. 이는 지난해 상반기 월평균 소비액보다 20%(20만원)... ,"Tue, 16 Jul 2024 17:37:00 +0900"
6,"웹케시글로벌, SOTATEK과 베트남 사업 공동 추진 위한 업무 협약 체결",https://www.dailysecu.com/news/articleView.html?idxno=157794,https://www.dailysecu.com/news/articleView.html?idxno=157794,이번 협약으로 양사는 각사가 보유한 <b>핀테크</b> 및 IT 기술을 활용해 한국 및 베트남 비즈니스 협업을... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다. 양사는 양사가 보유한 기존 고객 및 신규 고객을 대상으로... ,"Tue, 16 Jul 2024 17:36:00 +0900"
7,[이슈추적] &quot;챗GPT에 일자리 뺏겨&quot;…AI發 근로자 실직 시작,http://www.newsdream.kr/news/articleView.html?idxno=63725,http://www.newsdream.kr/news/articleView.html?idxno=63725,해외 블록체인 전문 매체 코인텔레그래프(Cointelegraph)에 따르면 금융 및 <b>핀테크</b> 기업인 인튜이트(Intuit)는 최근 회사의 인공지능 개발을 위해 약 1800명의 직원을 해고할 계획이라고 발표했다. 이는 궁극적으로 사내 근무... ,"Tue, 16 Jul 2024 17:06:00 +0900"
8,"해빗팩토리 &quot;2030, 무지출 줄고 지출액 늘었다&quot;",https://www.ngetnews.com/news/articleView.html?idxno=509051,https://www.ngetnews.com/news/articleView.html?idxno=509051,16일 <b>핀테크</b> 기업 해빗팩토리는 무작위 추출을 통해 2030세대(만 20세 이상 39세 이하) 1만 명 상반기 카드 소비를 분석한 결과를 공개했다. 올해 월 평균은 120만원으로 지난해 상반기 월평균 소비액보다 20만원... ,"Tue, 16 Jul 2024 17:04:00 +0900"
9,"정형권 G마켓 대표, ‘이커머스 1위 탈환’ 시동",http://www.g-enews.com/ko-kr/news/article/news_all/2024071611012995140687539213_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2024071611012995140687539213_1/article.html,"신세계그룹은 “정 대표는 투자, 이커머스 및 <b>핀테크</b> 업계를 두루 거친 재무 전문가로서 새로운 리더십 구현을 통해 G마켓 체질 개선에 나설 것”이라며 “이를 통해 수익성을 기반으로 한 균형 있는 성장 토대를... ","Tue, 16 Jul 2024 17:00:00 +0900"
0,"웹케시글로벌-소타텍, 베트남 사업 공동 추진 MOU",http://www.itdaily.kr/news/articleView.html?idxno=225231,http://www.itdaily.kr/news/articleView.html?idxno=225231,"웹케시글로벌 이실권 대표(왼쪽), 소타텍 루 중 투옌 대표 이번 협약으로 양사는 각 사가 보유한 <b>핀테크</b>와... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다. 양사는 보유한 기존 고객 및 신규 고객을 대상으로 공동... ","Tue, 16 Jul 2024 16:58:00 +0900"
1,"해빗팩토리, 2030세대 상반기 카드 소비 데이터 분석 결과 공개",http://digitalchosun.dizzo.com/site/data/html_dir/2024/07/16/2024071680220.html,http://digitalchosun.dizzo.com/site/data/html_dir/2024/07/16/2024071680220.html,"송정현 기자 | <b>핀테크</b> 기업 해빗팩토리가 무작위 추출을 통해 2030세대(만 20세 이상 39세 이하) 1만명의 상반기 카드 소비를 분석한 결과, 월평균 120만원을 지출했다고 16일 밝혔다. 이는 지난해 상반기 월평균... ","Tue, 16 Jul 2024 16:54:00 +0900"
2,[인터뷰] 한국인 최초 금융분야 ‘국제표준’ 개발 리더를 만나다,https://www.ddaily.co.kr/page/view/2024071616490349185,https://n.news.naver.com/mnews/article/138/0002177750?sid=105,"한국은 <b>핀테크</b> 강자이자 IT와 신기술이 발전한 나라로, 금융과 결합한다면 글로벌 주도를 할 수 있다”며... 미국, 일본을 비롯한 선진국들도 <b>핀테크</b>, 인공지능 등 새로운 기술이 결합된 한국의 금융 서비스에 많은 관심을... ","Tue, 16 Jul 2024 16:50:00 +0900"
3,2030세대 한 달 카드값 120만원...고물가로 작년보다 20만 원 상승,https://www.hankookilbo.com/News/Read/A2024071616180005818?did=NA,https://n.news.naver.com/mnews/article/469/0000812523?sid=101,금융기술(<b>핀테크</b>) 기업 해빗팩토리가 16일 만 29세 이상 39세 이하 이용자 1만 명의 상반기 카드 소비를 분석한 결과 월 평균 카드 결제액이 120만 원으로 나타났다. 지난해 상반기보다 20만 원 증가했다. 건당 카드... ,"Tue, 16 Jul 2024 16:29:00 +0900"
4,"농업테크와 클린테크, 두 키워드로 본 인도네시아 스타트업",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=217353,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=217353,"이러한 움직임을 바탕으로, 인도네시아 내 이커머스 분야는 물론 <b>핀테크</b>, 헬스테크 의 다양한 디지털... 특히 아그리<b>핀테크</b>(AgriFintech·농업<b>핀테크</b>)는 금융 포용성을 촉진하는 정부 이니셔티브의 지원을 받아 빠른... ","Tue, 16 Jul 2024 16:14:00 +0900"
5,[블록체인 칼럼]가상자산이용자보호법 시행에 대한 소고,https://www.etnews.com/20240716000046,https://n.news.naver.com/mnews/article/030/0003223805?sid=101,"지속적인 법적, 제도적 보완과 함께, 가상자산 시장의 특성상 기술 발전과 새로운 금융 상품의 등장에 민첩하게 대응할 수 있는 유연한 규제 환경을 마련해야 한다. 김선미 동국대 경영전문대학원 <b>핀테크</b>&amp;블록체인 책임교수","Tue, 16 Jul 2024 16:01:00 +0900"
6,[금융 브리핑] KB금융·신한금융·우리금융,http://www.niceeconomy.co.kr/news/articleView.html?idxno=84156,http://www.niceeconomy.co.kr/news/articleView.html?idxno=84156,16일 우리금융에 따르면 WON파트너십은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이... 우리금융 관계자는 &quot;WON파트너십을 통해 <b>핀테크</b> 및 스타트업 기업들의 협업 제안이 활발하게 이뤄질 것으로... ,"Tue, 16 Jul 2024 15:20:00 +0900"
7,"[인터뷰] 안용섭 서민금융연구원장 &quot;서민금융 확산 위해 일자리 창출 필요, 정...",http://www.paxetv.com/news/articleView.html?idxno=207624,http://www.paxetv.com/news/articleView.html?idxno=207624,금융소비자 보호 측면의 경우 요즘 모든 금융 접점이 <b>핀테크</b>를 통해 이뤄지기 때문에 저신용자들이 그것을 이용하기 위해 어떤 금융 시스템이 이뤄져야 하는지에 대해서도 연구했습니다. 구체적으로는 대부업체 이용자... ,"Tue, 16 Jul 2024 15:00:00 +0900"
8,"퀀팃, 디파이소프트와 업무협약 체결",https://www.venturesquare.net/932697,https://www.venturesquare.net/932697,AI <b>핀테크</b> 기업 퀀팃(Quantit)이 베트남 <b>핀테크</b> 기업 디파이소프트(DIFISOFT)와 전략적 파트너십 구축을 위한 업무협약(MOU)을 체결했다고 11일 밝혔다. 이번 협약으로 양사는 AI 기술을 활용한 금융투자 솔루션 및 신규 사업... ,"Tue, 16 Jul 2024 14:56:00 +0900"
