,title,link,description,bloggername,bloggerlink,postdate
1,[기자단 뉴스] 2023 D-테스트베드 참여 - <b>핀테크</b> 데이터 활용... ,https://blog.naver.com/koreafintech/223202201178,"한국<b>핀테크</b>지원센터 대학생 기자단 11기 이민준, 임수현, 장한비입니다. 오늘은 한국<b>핀테크</b>지원센터에서 지원하는 사업 중 하나인 ‘D-테스트베드존(D-Testbed Zone)’을 소개해 보려고 합니다! 저희 기자단이... ",한국핀테크지원센터,blog.naver.com/koreafintech,20230904
2,[쿠콘뉴스] 7월 둘째 주 <b>핀테크</b> 최신 동향 정리,https://blog.naver.com/cooconportal/223505171673,"✔ 마이데이터 발전 어디까지...차량 관련 소비만 관리하는 '차계부'도 나왔다 마이데이터가 <b>핀테크</b>... (출처: 파이낸셜뉴스, https://url.kr/FZjIMK) ✔ <b>핀테크</b>·금융사 합종연횡 가속…경계 허물고 영역 확장... ",쿠콘,blog.naver.com/cooconportal,20240708
3,디지털 금융 혁신과 은행관련주 분석 - <b>핀테크</b> 시대의 투자 기회,https://blog.naver.com/dk-journal/223513820281,"디지털 기술의 발전과 함께 등장한 <b>핀테크</b> 기업들이 전통적인 금융 서비스를 혁신하고 있으며, 이에... 한편, <b>핀테크</b> 기업들의 약진도 주목할 만합니다. 간편 송금, P2P 대출, 로보어드바이저 등 혁신적인... ",행정저널ㅣ창업저널,blog.naver.com/dk-journal,20240715
4,[기자단 뉴스] <b>핀테크</b> 인턴십 코스 알아보기,https://blog.naver.com/koreafintech/222726073960,"<b>핀테크</b> 대학생 기자단 제 10기 김나영, 유혜승입니다! 지난주 공덕에 있는 한국<b>핀테크</b>지원센터에서 ‘<b>핀테크</b> 인턴십 코스’ 설명회가 있었는데요. <b>핀테크</b> 인턴십 코스는 한국<b>핀테크</b>지원센터에서 지원하여... ",한국핀테크지원센터,blog.naver.com/koreafintech,20220509
5,"<b>핀테크</b> 개발자교육 휴학생, 취준생에게 필요한 교육",https://blog.naver.com/rhdqndldirl/223497495152,"<b>핀테크</b> 개발자교육 휴학생, 취준생에게 필요한 교육 안녕하세요! 오늘은 대학 졸업예정자, 휴학생... <b>핀테크</b> 개발자교육 it분야는 지속적으로 발전하고 있고 다양한 분야에 활용돼 이제는 전공과 관계없이... ",촛불 하나♬,blog.naver.com/rhdqndldirl,20240701
6,[<b>핀테크</b> 트렌드 투어] #5-1편 국내 <b>핀테크</b> 산업 주요 트랜드 1... ,https://blog.naver.com/koreafintech/223152065572,"코로나19는 국내 <b>핀테크</b> 산업의 성장의 기반 마련 한국<b>핀테크</b>지원센터 ‘2021 대한민국 <b>핀테크</b> 편람(553개사 기준)’ 에 따르면, 코로나19 팬데믹으로 인한 비대면 금융서비스의 확대로 2014년부터 2021... ",한국핀테크지원센터,blog.naver.com/koreafintech,20230710
7,<b>핀테크</b>가 요즘 대세라고?... 위한 <b>핀테크</b> 아카데미 교육생을... ,https://blog.naver.com/haechiseoul/222831289522,금융과 기술의 결합인 '<b>핀테크</b>'가 비대면이라는 시대상과 맞물리면서 더욱 빠르게 발전하고 있죠. 앞으로의 미래가 더 기대되는 디지털 금융 인재를 키우기 위해 서울시에서 '<b>핀테크</b> 아카데미' 교육생을... ,서울특별시 공식블로그,blog.naver.com/haechiseoul,20220727
8,[기자단 뉴스] <b>핀테크</b> 일자리매칭 플랫폼 상담 후기(1),https://blog.naver.com/koreafintech/223129531862,"안녕하세요, 한국<b>핀테크</b>지원센터 대학생 기자단입니다! 대학생의 가장 큰 고민인 ‘진로’, 저 역시도 최근 진로 고민이 많았는데요. 한국<b>핀테크</b>지원센터의 ‘<b>핀테크</b> 일자리매칭 플랫폼’에서 상담을 받고 진로... ",한국핀테크지원센터,blog.naver.com/koreafintech,20230615
9,[기자단 뉴스] 한국<b>핀테크</b>지원센터 지원 사업 소개,https://blog.naver.com/koreafintech/223071358568,어떻게 회사를 발전시킬지 막막한 <b>핀테크</b> 스타트업들은 주목! 여러분에겐 한국<b>핀테크</b>지원센터가 있다는 것을 잊지 마세요! 한국<b>핀테크</b>지원센터에서는 여러분들을 위해 다양한 사업을 진행 중입니다. 첫 번째!... ,한국핀테크지원센터,blog.naver.com/koreafintech,20230411
0,[<b>핀테크</b> 취준카페] #5편 - 인슈어테크 기업 소개,https://blog.naver.com/koreafintech/223140906876,"그렇다면 지금까지 보험시장에서는 <b>핀테크</b> 기술로 인해 어떤 변화가 있었는가에 대해 알아보고... 금융/생활 관련 사업을 하고 있으며 AI, 블록체인, 인슈어테크 등을 활용하여 신규 <b>핀테크</b> 플랫폼영역으로... ",한국핀테크지원센터,blog.naver.com/koreafintech,20230628
1,[<b>핀테크</b> 무엇이든 문어봐 #4편 - 마이데이터 산업 알아보기],https://blog.naver.com/koreafintech/222747093136,"<b>핀테크</b> 무엇이든 문어봐 #4편 내 정보는 소중하니까! 마이데이터 산업 알아보기 마이데이터(MyData)란?... 과제는 무엇인지 알아봤습니다. <b>핀테크</b>에 대해 더 알아보고 싶다면 &lt;헬로,<b>핀테크</b>!&gt;를 PDF로 만나보세요!",한국핀테크지원센터,blog.naver.com/koreafintech,20220526
2,[<b>핀테크</b> 그것이 알고 싶다] #6편 - 규제를 기술로 해결하는... ,https://blog.naver.com/koreafintech/223159311547,"다양한 기술 발전으로 편리함과 이로움을 주고 있는 <b>핀테크</b> 서비스는 보이스피싱, 자금세탁, 금융사기 등 금융 범죄로부터 기업과 소비자를 보호하지 못하면 발전을 담보하기 어렵습니다. 따라서 <b>핀테크</b>와... ",한국핀테크지원센터,blog.naver.com/koreafintech,20230718
3,글로벌 블록체인 <b>핀테크</b> 기업에서 받은 문화충격,https://blog.naver.com/haebaba21/222962447940,"블록체인 및 Web3 솔루션을 제공하는 이 <b>핀테크</b> 기업은, 원래 회사를 설립할 때 remote working... 그의 <b>핀테크</b> 경력과 리더십, 또 이 프로젝트를 성공적으로 마친 그의 열정과 노력을 비춰봤을 때 충분히... ",슈퍼울트라파워 로즈의 커리어 & 교육 스토리,blog.naver.com/haebaba21,20221222
4,[기자단 뉴스] 신개념 <b>핀테크</b> 서비스 BNPL,https://blog.naver.com/koreafintech/222710661888,다들 BNPL(Buy Now Pay Later) 이라는 신개념 <b>핀테크</b> 서비스에 대해 들어보셨나요? BNPL은 수수료가 없는... 신개념 <b>핀테크</b> 서비스 BNPL BNPL 이란? Buy Now Pay Later의 약자로 무이자나 낮은 비용으로 할부 구매가... ,한국핀테크지원센터,blog.naver.com/koreafintech,20220425
5,"<b>핀테크</b>와 송금 서비스의 글로벌 경쟁, 누가 !한다?",https://blog.naver.com/easy2239/223440352203,"<b>핀테크</b>와 송금 서비스의 글로벌 경쟁, 누가 !한다? <b>핀테크</b>와 송금 서비스 업계는 글로벌 시장에서 치열한 경쟁을 벌이고 있다. 현대 사회에서는 금융 서비스의 편리성과 안전성이 매우 중요시되고 있기 때문에... ",재테크뚜벅이,blog.naver.com/easy2239,20240508
6,"[금융규제 샌드박스] <b>핀테크</b>, 어디까지 들어봤니? # 7.... ",https://blog.naver.com/koreafintech/223311114875,"<b>핀테크</b>, 어디까지 들어봤니? # 7. 금융회사 내부망에서 SaaS를 활용한 업무협업 2013년 악성코드 감염으로... 위한 <b>핀테크</b> 서비스는 금융규제 샌드박스를 통해 가능한 일입니다. 혁신적인 금융 아이디어를 신뢰할... ",한국핀테크지원센터,blog.naver.com/koreafintech,20240103
7,[<b>핀테크</b> 트렌드 투어] #1편 - <b>핀테크</b> 3.0시대의 금융산업,https://blog.naver.com/koreafintech/223037316068,<b>핀테크</b> 트렌드 투어 <b>핀테크</b> 업계 종사자들을 위한 인사이트 제공 지금 대세는 <b>핀테크</b>! 혁신을 혁신하는 금융의 미래 <b>핀테크</b> 트렌트 투어에서는 국내외 <b>핀테크</b> 산업의 트렌드를 소개하여 <b>핀테크</b> 업계... ,한국핀테크지원센터,blog.naver.com/koreafintech,20230307
8,"[기자단 뉴스] ‘헬로, <b>핀테크</b> – 입문’ 수강 후기",https://blog.naver.com/koreafintech/223108373739,"변화하는 <b>핀테크</b> 업계를 이해하고자 한국<b>핀테크</b>지원센터에서 운영 중인 ‘FinEDU’의 무료 강의를 수강했습니다! 제가 수강한 강의는 ‘헬로, <b>핀테크</b>!’ 시리즈의 입문 과정을, 누구나 쉽게 <b>핀테크</b>를 이해할 수... ",한국핀테크지원센터,blog.naver.com/koreafintech,20230522
9,<b>핀테크</b> 실무자 육성! '서울 <b>핀테크</b> 아카데미' 교육생 2차 모집,https://blog.naver.com/haechiseoul/223215859584,"누구나, 무료로 <b>핀테크</b> 강의를 들을 수 있는 2023 서울 <b>핀테크</b> 아카데미 교육생을 2차 모집합니다. 자세한 내용, 함께 살펴보시죠! 서울 <b>핀테크</b> 아카데미 서울 <b>핀테크</b> 아카데미는 대학생, 취업준비생 등... ",서울특별시 공식블로그,blog.naver.com/haechiseoul,20230919
0,<b>핀테크</b>와 NoSQL: 혁신적인 기술의 결합,https://blog.naver.com/cupboard5976/223511288793,"<b>핀테크</b>와 NoSQL: 혁신적인 기술의 결합 퇴근 후 카페에서 커피를 마시던 어느 날, Company 동료가 최근에 도입한 <b>핀테크</b>와 NoSQL 기술에 대해 이야기했다. 처음에는 낯선 용어들에 어려움을 겪었지만, 그의... ",달빛의여행,blog.naver.com/cupboard5976,20240713
1,<b>핀테크</b> 보안솔루션 아톤-PASS,https://blog.naver.com/happymomtour/222669480159,"기업개요 - <b>핀테크</b> 보안솔루션 결제, 티머니솔루션, 본인인증서비스 - 아톤 대표적 솔루션 : PASS... JV설립 - <b>핀테크</b> 보안 솔루션(메타버스 관련 보안 사업) - 주주 친화적 정책 예상됨 (상장주식수가 1... ",행복한 삶 여행,blog.naver.com/happymomtour,20220311
2,[교육 안내] '2023 <b>핀테크</b> 전문가 과정: One Day! FinTech... ,https://blog.naver.com/koreafintech/223183097859,디지털 금융 프로덕트 오너십을 지닌 인재로 성장하고 싶으신 분들을 위해 한국<b>핀테크</b>지원센터에서 &lt;One Day! FinTech 실습 프로젝트&gt; 교육과정을 개강하였습니다. 한국<b>핀테크</b>지원센터에서는 <b>핀테크</b>... ,한국핀테크지원센터,blog.naver.com/koreafintech,20230814
3,파이썬과 <b>핀테크</b>의 만남: 디지털 금융 혁신의 시작,https://blog.naver.com/brave12709/223511118486,"파이썬과 <b>핀테크</b>의 만남: 디지털 금융 혁신의 시작 예전에는 은행에 가서 모든 금융 업무를 처리해야 했지만, 요즘은 스마트폰 한 번 탭만으로도 모든 거래가 가능하다. 파이썬과 <b>핀테크</b>의 결합이 이렇게... ",설레는모험,blog.naver.com/brave12709,20240713
4,<b>핀테크</b> 강의[서울대학교] AI 무료교육 빅데이터 <b>핀테크</b> 고급... ,https://blog.naver.com/incruit1/223464311089,<b>핀테크</b> 강의[서울대학교] AI 무료교육 빅데이터 <b>핀테크</b> 고급 전문가 과정 교육생 모집 안녕하세요. 취업 비서 인크루트 입니다. 세계적인 빅데이터 AI 시대 4차 산업혁명의 파고 속에서 선진적인... ,인크루트 공식블로그,blog.naver.com/incruit1,20240531
5,서울대학교 빅데이터 <b>핀테크</b> 전문가 과정 8기 합격 후기 / 9기... ,https://blog.naver.com/yhm20293/223455540906,살고 있습니다ㅋㅋㅋㅋㅋ 서울대학교 빅데이터 <b>핀테크</b> 전문가 과정 지금 바로 시작합니다  1. 서울대학교 빅데이터 <b>핀테크</b> 전문가 과정 신청 계기 일단 저는 완전 쌩 비전공자입니다. 따로 코딩 공부해 본 적도... ,후이민월드,blog.naver.com/yhm20293,20240523
6,[기자단 뉴스] <b>핀테크</b> 교육 플랫폼 핀에듀,https://blog.naver.com/koreafintech/223071302851,"[<b>핀테크</b> 교육 플랫폼, FinEDU 핀에듀] <b>핀테크</b>에 관심은 있지만 어떻게 공부할지 막막하셨던 분들은 한국<b>핀테크</b>지원센터의 <b>핀테크</b> 교육 플랫폼 핀에듀 FinEDU를 기억해 주세요! 핀에듀에서는 <b>핀테크</b> 스타트업... ",한국핀테크지원센터,blog.naver.com/koreafintech,20230411
7,[EVENT] <b>핀테크</b> 아이디어 공모전 개최 기념 - 핀아공 삼행시... ,https://blog.naver.com/koreafintech/223128667007,창의적이고 혁신적인 <b>핀테크</b> 아이디어의 사업화를 지원하는 제 6회 <b>핀테크</b> 아이디어 공모전이 시작됐습니다. <b>핀테크</b> 아이디어 공모전의 성공개최를 위해 삼행시를 지어 여러분의 센스를 뽐내 주세요.... ,한국핀테크지원센터,blog.naver.com/koreafintech,20230614
8,블록체인 <b>핀테크</b> 개발자 기술 면접 질문과 답변 예시 및 취업... ,https://blog.naver.com/ryusaewoon/223506861870,AI 와 블록체인 기반 <b>핀테크</b> 서비스 개발자 기술 면접 질문 &amp; 답변 예시 및 취업 준비 방법 블록체인 기반 <b>핀테크</b> 서비스 개발자 취업 준비 방법 Blockchain 기술과 <b>핀테크</b> 융합은 금융 산업의 혁신을 이끌고... ,내일 함께 하는 동행자,blog.naver.com/ryusaewoon,20240710
9,[기자단 뉴스] <b>핀테크</b> 일자리매칭 플랫폼 상담 후기(10),https://blog.naver.com/koreafintech/223132918668,"<b>핀테크</b>취업 정보가 부족해서 어려움을 겪고 있는 <b>핀테크</b>기업 취업준비생분들을 위해 오늘은 <b>핀테크</b>지원센터의 핵심 사업 중 하나인 ‘<b>핀테크</b> 일자리매칭 플랫폼’을 소개해드리고, 제가 직접 상담한 후기를... ",한국핀테크지원센터,blog.naver.com/koreafintech,20230619
0,[<b>핀테크</b> 그것이 알고 싶다] #5편 - 블록체인을 활용한 <b>핀테크</b>... ,https://blog.naver.com/koreafintech/223136831415,"'2022 한국 <b>핀테크</b> 동향 보고서 (한국<b>핀테크</b>지원센터 발행)'에 따르면 국내 <b>핀테크</b> 평균 매출액은 전년대비 약 111% (179%)가 늘어났으며, 이 중 특히, 디지털자산과 블록체인 기술 분야가 두드러진 매출상승세를... ",한국핀테크지원센터,blog.naver.com/koreafintech,20230623
1,[기자단 뉴스] <b>핀테크</b> 일자리매칭 플랫폼 상담 후기(3),https://blog.naver.com/koreafintech/223129658649,[<b>핀테크</b> 일자리매칭 플랫폼 비대면 상담 후기] <b>핀테크</b> 분야와 금융권 취업준비생뿐만 아니라 진로를 고민하는 모두에게 도움이 될 만한 한국<b>핀테크</b>지원센터의 <b>핀테크</b> 일자리매칭 플랫폼을 소개합니다. <b>핀테크</b>... ,한국핀테크지원센터,blog.naver.com/koreafintech,20230615
2,[기자단 뉴스] <b>핀테크</b> 일자리매칭 플랫폼 상담 후기(8),https://blog.naver.com/koreafintech/223132590076,한국<b>핀테크</b>지원센터 일자리매칭존 상담후기 안녕하세요 한국<b>핀테크</b>지원센터 11기 기자단 이하경입니다. 오늘은 한국<b>핀테크</b>지원센터의 “일자리 매칭 플랫폼”에 대해서 알아보도록 하겠습니다. 내가 하고... ,한국핀테크지원센터,blog.naver.com/koreafintech,20230619
3,[<b>핀테크</b> 취준카페] #2편 - <b>핀테크</b> 산업 성장 현황,https://blog.naver.com/koreafintech/223046376439,"<b>핀테크</b> 산업의 성장 국내 <b>핀테크</b> 분야 수출액이 증가하고, 국내 등록 및 출원 특허권이 증가하는 등 <b>핀테크</b> 산업이 점점 성장하고 있습니다. 또한 미국, 일본 등으로 해외 진출을 준비하는 기업 비중이... ",한국핀테크지원센터,blog.naver.com/koreafintech,20230316
4,[기자단 뉴스] 한국<b>핀테크</b>지원센터 해외진출 지원사업,https://blog.naver.com/koreafintech/223066451520,"&quot; 해외진출을 앞둔 국내 <b>핀테크</b> 기업은 주목해주세요! 두려움을 용기로 바꿔줄 든든한 조력자, 한국<b>핀테크</b>지원센터의 해외진출 지원 주요 사업을 소개합니다. 2023년 4월 4일까지 <b>핀테크</b> 해외진출 컨설팅 제... ",한국핀테크지원센터,blog.naver.com/koreafintech,20230406
